,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 2,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 3,Trial 30,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,constant
269.645,0.0,0.0,-0.011959017911598181,1.0831502958999362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
271.0,0.0,0.0,-0.0068152280181228075,0.8760316185808465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272.355,0.0,0.0,-0.0037100102564172565,0.5755558107578872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273.71,0.0,0.0,-0.0019193490688600872,0.29148909413796714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275.065,0.0,0.0,-0.0009282714139718714,0.08341368364228491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276.42,0.0,0.0,-0.00039968322111252056,-0.04360726826544909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277.775,0.0,0.0,-0.00012707725144093032,-0.10790078741931097,0.00014609943975427654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279.13,0.0,0.0,0.0,-0.13009902494563214,0.024351096911730236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280.485,0.0,0.0,0.0,-0.1265145371408304,0.1633780337781541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281.84,0.0,0.0,0.0,-0.10903440035308849,0.42056788583208726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
283.195,0.0,0.0,0.0,-0.08609853612276741,0.6963837346794094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284.55,0.0,0.0,0.0,-0.06328430404953166,0.9121727185826873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285.905,0.0,0.0,0.0,-0.043709602628534,1.0481968045010859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287.26,0.0,0.0,0.0,-0.02856202398231022,1.118251229559311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288.615,0.0,0.0,0.0,-0.017754128483701757,1.136408128242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289.96999999999997,0.0,0.0,0.0,-0.010490853899568468,1.0473053375698778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291.325,0.0,0.0,0.0,-0.0059140330074424685,0.8079548040330049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292.68,0.0,0.0,0.0,-0.0031826250591582713,0.5024347263038105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294.03499999999997,0.0,0.0,0.0,-0.0016236096330791174,0.23369351970037983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295.39,0.0,0.0,0.0,-0.0007686771229835259,0.046021726649773664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296.745,0.0,0.0,0.0,-0.00031650051796741136,-0.06395093578938663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
298.1,0.0,0.0,0.0,-8.507060308200054e-05,-0.11637752665955513,0.0009899423386610195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299.455,0.0,0.0,0.0,0.0,-0.13107708229598308,0.04441579915880986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.81,0.0,0.0,0.0,0.0,-0.12321342609075975,0.21746576558542038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302.165,0.0,0.0,0.0,0.0,-0.10376713189397165,0.4891002436666266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
303.52,0.0,0.0,0.0,0.0,-0.08045134716797317,0.7553208831068424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
304.875,0.0,0.0,0.0,0.0,-0.058213811407216,0.9519174857267676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306.23,0.0,0.0,0.0,0.0,-0.03965364248648128,1.0702468018258822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
307.585,0.0,0.0,0.0,0.0,-0.025590650356311032,1.1276013093963309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
308.94,0.0,0.0,0.0,0.0,-0.01572854243355469,1.128482414302173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310.295,0.0,0.0,0.0,0.0,-0.009179014956146543,1.0020096261406313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
311.65,0.0,0.0,0.0,0.0,-0.005118388515435453,0.736036801056885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313.005,0.0,0.0,0.0,0.0,-0.0027219544497307153,0.43176223274473025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314.36,0.0,0.0,0.0,0.0,-0.0013677461238214305,0.1807985512528146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
315.715,0.0,0.0,0.0,0.0,-0.0006317922706462278,0.013178842607703724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
317.07,0.0,0.0,0.0,0.0,-0.0002457132066318758,-0.08098268042689506,3.1647129609556367e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318.425,0.0,0.0,0.0,0.0,-4.957913094528727e-05,-0.12270024538238769,0.003733256092259129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319.78,0.0,0.0,0.0,0.0,0.0,-0.13077175352036943,0.07278027106600275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321.135,0.0,0.0,0.0,0.0,0.0,-0.11925828300145158,0.27757707918328145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322.49,0.0,0.0,0.0,0.0,0.0,-0.09828903852463712,0.5570604653605499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323.84499999999997,0.0,0.0,0.0,0.0,0.0,-0.07487715604935782,0.8099653390954205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325.2,0.0,0.0,0.0,0.0,0.0,-0.05336368793927193,0.9870362444938636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326.555,0.0,0.0,0.0,0.0,0.0,-0.03586224888230289,1.0887748087809783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327.90999999999997,0.0,0.0,0.0,0.0,0.0,-0.022863989031920127,1.1343420833892859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329.265,0.0,0.0,0.0,0.0,0.0,-0.013880153376827438,1.1127615901513848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330.62,0.0,0.0,0.0,0.0,0.0,-0.008010382668491819,0.9480291675469731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
331.975,0.0,0.0,0.0,0.0,0.0,-0.004417809195884901,0.6620319692743598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333.33,0.0,0.0,0.0,0.0,0.0,-0.0023205219277187663,0.3644906114021828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
334.685,0.0,0.0,0.0,0.0,0.0,-0.0011468594471537906,0.13289295352203495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336.04,0.0,0.0,0.0,0.0,0.0,-0.0005146150455465809,-0.015385427077798853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337.395,0.0,0.0,0.0,0.0,0.0,-0.0001855815258795916,-0.09500398020465121,2.739215243906296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338.75,0.0,0.0,0.0,0.0,0.0,-1.9641219832186035e-05,-0.127103975397258,0.010061492154449542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340.105,0.0,0.0,0.0,0.0,0.0,0.0,-0.1293536038606076,0.10982027376482098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.11477124238242913,0.3421359073926806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
342.815,0.0,0.0,0.0,0.0,0.0,0.0,-0.09268210862564909,0.6231827616155735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.06942274949307382,0.8599964831677332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345.525,0.0,0.0,0.0,0.0,0.0,0.0,-0.04875251044300743,1.0177318994188373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.032335046046913986,1.1040892587470978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348.235,0.0,0.0,0.0,0.0,0.0,0.0,-0.020371796485552183,1.1378964610184235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.012213232030792507,1.0880625852434935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350.945,0.0,0.0,0.0,0.0,0.0,0.0,-0.006972365352599988,0.8866104349336381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038025406178947133,0.5875896392037204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353.655,0.0,0.0,0.0,0.0,0.0,0.0,-0.00197152606943815,0.3013277038606983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009565698477690702,0.08993450936372173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356.365,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004144998490491579,-0.03996835833200292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357.71999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001345905319071145,-0.10630335233950644,9.78558051879867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12980671833814567,0.02181238162562379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12698035395321047,0.15525347357101357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361.78499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10986429432544943,0.4094759141490075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08701939502221613,0.6864350137152235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06412738410674615,0.9052686459964113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04439341904380077,1.0442608509447873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029068518698304912,1.1164916212686853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018102587371110937,1.1370638904868962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010718399478765605,1.0537857527238301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006052981688578989,0.8193248397608925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032635624207399475,0.5141775036730615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016688076592303034,0.24275484611094406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007929761981676694,0.05178066613316111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003291221742729341,-0.06087925064561059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.142451726202023e-05,-0.11515345372855215,0.000762286560084823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13101032554640057,0.04060952937593474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1237977485121217,0.2082278833829527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10463963762058014,0.47796733638784433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08136529214309025,0.746025914293131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05902323554642883,0.9457792887241373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04029467647194566,1.0669122562656141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02605652143657736,1.126254125659095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016043991810512814,1.1302634615335019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00938206620889084,1.0099881605635916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
391.59499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005240920297725254,0.7479100244317194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002792579323902727,0.4430356452960426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001406812995426691,0.18905362671529144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395.65999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006526158555492002,0.018216093335253543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025644566021272705,-0.07842830994019388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.494371431840817e-05,-0.12180969583838498,0.0,0.0030915002386000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13090155322753103,0.0,0.06758187420186267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11994027962377905,0.0,0.2674634211632188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09918997295750667,0.0,0.546112668944142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07577584612819112,0.0,0.8013947910214004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05413588727082514,0.0,0.981637632029518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
